record_id,source_sheet,source_row,numbers_fighter_id,fighter_name,matched_fighter_id,candidate_fighter_id,division,promotion_raw,promotion_id,event_number_raw,event_number_normalized,bout_format,opponent_name,opponent_numbers_fighter_id,opponent_matched_fighter_id,opponent_candidate_fighter_id,result_mark,result,detail_raw
numbers_record_0381,個人成績,382,numbers_fighter_070,ザモン,zamon,zamon,,ターゲット,target,102.0,102,ワンマッチ,シガー・ユーナイム,numbers_fighter_076,fighter_31e0efe5d2,fighter_31e0efe5d2,⚪︎,win,3R 3:10 KO(下からの蹴り上げ→パウンド)
numbers_record_0382,個人成績,383,numbers_fighter_070,ザモン,zamon,zamon,,ターゲット,target,103.0,103,ワンマッチ,きんとき,numbers_fighter_074,kintoki,kintoki,⚪︎,win,1R 3:06 KO(マウントパンチ連打)
numbers_record_0383,個人成績,384,numbers_fighter_071,おとさわ,otosawa,otosawa,ミドル,ターゲット,target,84.0,84,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚪︎,win,1R TKO(かべいの脱臼)
numbers_record_0384,個人成績,385,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,85.0,85,ワンマッチ,ルージュド・スターリー,numbers_fighter_039,rouged_starry,rouged_starry,⚫︎,loss,3R フロントネックロック
numbers_record_0385,個人成績,386,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,87.0,87,ワンマッチ,アリベル・アリベラ,numbers_fighter_073,aribel_aribera,aribel_aribera,⚫︎,loss,1R TKO(ドクターストップ)
numbers_record_0386,個人成績,387,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,89.0,89,ワンマッチ,シガー・ユーナイム,numbers_fighter_076,fighter_31e0efe5d2,fighter_31e0efe5d2,⚫︎,loss,2R 3:19 TKO(パウンド®️)
numbers_record_0387,個人成績,388,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,90.0,90,ワンマッチ,きんとき,numbers_fighter_074,kintoki,kintoki,⚪︎,win,1R 2:54 腕ひしぎ十字固め
numbers_record_0388,個人成績,389,numbers_fighter_071,おとさわ,otosawa,otosawa,,MAXバウト,max_bout,第5回 1回戦A,第5回 1回戦A,トーナメント,ゼット,numbers_fighter_008,fighter_e15b590179,fighter_e15b590179,⚫︎,loss,"3R 3:04 KO(左ハイ→パウンド)
一回戦敗退"
numbers_record_0389,個人成績,390,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,92.0,92,ワンマッチ,アリベル・アリベラ,numbers_fighter_073,aribel_aribera,aribel_aribera,⚪︎,win,1R 2:42 膝十字固め
numbers_record_0390,個人成績,391,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,95.0,95,ワンマッチ,ミハエル・ボタルニカ,numbers_fighter_077,fighter_e9d2feca82,fighter_e9d2feca82,⚪︎,win,3R 判定2-1
numbers_record_0391,個人成績,392,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,96.0,96,タイトル,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,"2R 3:19 KO(サッカーボールキック→パウンド)
王座挑戦失敗"
numbers_record_0392,個人成績,393,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,98.0,98,ワンマッチ,ザモン,numbers_fighter_070,zamon,zamon,⚪︎,win,1R 3:54 腕ひしぎ十字固め
numbers_record_0393,個人成績,394,numbers_fighter_071,おとさわ,otosawa,otosawa,,MAXバウト,max_bout,SP,SP,ワンマッチ,らんちゃーすがや,numbers_fighter_001,rancher_sugaya,rancher_sugaya,⚪︎,win,3R 3:05 リアネイキッドチョーク
numbers_record_0394,個人成績,395,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,101.0,101,タイトル,ギタミン・アーロン,numbers_fighter_069,gitamin_aaron,gitamin_aaron,⚫︎,loss,"1R 3:35 KO(左アッパー→パウンド)
王座挑戦失敗"
numbers_record_0395,個人成績,396,numbers_fighter_071,おとさわ,otosawa,otosawa,,ターゲット,target,103.0,103,ワンマッチ,オーロラデビル,numbers_fighter_067,aurora_devil,aurora_devil,⚫︎,loss,3R 2:32 アナコンダチョーク
numbers_record_0396,個人成績,397,numbers_fighter_072,わしかが,washikaga,washikaga,ミドル,ターゲット,target,102.0,102,ワンマッチ,サム・ラッシュ,numbers_fighter_078,fighter_a850bd04f1,fighter_a850bd04f1,⚪︎,win,"1R 2:12 V1アームロック
メジャーデビュー戦"
numbers_record_0397,個人成績,398,numbers_fighter_072,わしかが,washikaga,washikaga,,ターゲット,target,103.0,103,ワンマッチ,アリベル・アリベラ,numbers_fighter_073,aribel_aribera,aribel_aribera,⚪︎,win,1R 1:37 KO(大外刈り)
numbers_record_0398,個人成績,399,numbers_fighter_073,アリベル・アリベラ,aribel_aribera,aribel_aribera,ミドル,ターゲット,target,87.0,87,ワンマッチ,おとさわ,numbers_fighter_071,otosawa,otosawa,⚪︎,win,"1R TKO(ドクターストップ)
メジャーデビュー戦"
numbers_record_0399,個人成績,400,numbers_fighter_073,アリベル・アリベラ,aribel_aribera,aribel_aribera,,ターゲット,target,89.0,89,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,1R 2:08 TKO(グラウンドの膝蹴り®️)
numbers_record_0400,個人成績,401,numbers_fighter_073,アリベル・アリベラ,aribel_aribera,aribel_aribera,,ターゲット,target,92.0,92,ワンマッチ,おとさわ,numbers_fighter_071,otosawa,otosawa,⚫︎,loss,1R 2:42 膝十字固め
numbers_record_0401,個人成績,402,numbers_fighter_073,アリベル・アリベラ,aribel_aribera,aribel_aribera,,ターゲット,target,103.0,103,ワンマッチ,わしかが,numbers_fighter_072,washikaga,washikaga,⚫︎,loss,1R 1:37 KO(大外刈り)
numbers_record_0402,個人成績,403,numbers_fighter_074,きんとき,kintoki,kintoki,ミドル,ターゲット,target,85.0,85,ワンマッチ,アンディ・ザメス,,,,⚪︎,win,2R KO(左ハイ)
numbers_record_0403,個人成績,404,numbers_fighter_074,きんとき,kintoki,kintoki,,ターゲット,target,87.0,87,ワンマッチ,パス・フィーリー,,,,⚪︎,win,2R 0:58 TKO(膝蹴り→パウンド®️)
numbers_record_0404,個人成績,405,numbers_fighter_074,きんとき,kintoki,kintoki,,ターゲット,target,90.0,90,ワンマッチ,おとさわ,numbers_fighter_071,otosawa,otosawa,⚫︎,loss,1R 2:54 腕ひしぎ十字固め
numbers_record_0405,個人成績,406,numbers_fighter_074,きんとき,kintoki,kintoki,,ターゲット,target,94.0,94,ワンマッチ,サム・ラッシュ,numbers_fighter_078,fighter_a850bd04f1,fighter_a850bd04f1,⚫︎,loss,1R 1:24 KO(左フック)
numbers_record_0406,個人成績,407,numbers_fighter_074,きんとき,kintoki,kintoki,,ターゲット,target,103.0,103,ワンマッチ,ザモン,numbers_fighter_070,zamon,zamon,⚫︎,loss,1R 3:06 KO(マウントパンチ連打)
numbers_record_0407,個人成績,408,numbers_fighter_075,フランク・ダクタ,frank_dakuta,frank_dakuta,ミドル,ターゲット,target,103.0,103,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,"2R 3:09 KO(パウンド)
メジャーデビュー戦"
numbers_record_0408,個人成績,409,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,ミドル,ターゲット,target,89.0,89,ワンマッチ,おとさわ,numbers_fighter_071,otosawa,otosawa,⚪︎,win,"2R 3:19 TKO(パウンド®️)
メジャーデビュー戦"
numbers_record_0409,個人成績,410,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,,ターゲット,target,90.0,90,ワンマッチ,ファン・ミール・セイバー,,,,⚪︎,win,1R 1:59 KO(パウンド®️)
numbers_record_0410,個人成績,411,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,,MAXバウト,max_bout,第5回 1回戦A,第5回 1回戦A,トーナメント,ルージュド・スターリー,numbers_fighter_039,rouged_starry,rouged_starry,⚫︎,loss,"1R 2:11 トライアングルアームバー
一回戦敗退"
numbers_record_0411,個人成績,412,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,,ターゲット,target,92.0,92,ワンマッチ,ビル・ジャガー,,,,⚪︎,win,3R 2:32 KO(左アッパー)
numbers_record_0412,個人成績,413,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,,ターゲット,target,95.0,95,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,1R 1:43 KO(左フック)
numbers_record_0413,個人成績,414,numbers_fighter_076,シガー・ユーナイム,fighter_31e0efe5d2,fighter_31e0efe5d2,,ターゲット,target,102.0,102,ワンマッチ,ザモン,numbers_fighter_070,zamon,zamon,⚫︎,loss,3R 3:10 KO(下からの蹴り上げ→パウンド)
numbers_record_0414,個人成績,415,numbers_fighter_077,ミハエル・ボタルニカ,fighter_e9d2feca82,fighter_e9d2feca82,ミドル,ターゲット,target,89.0,89,ワンマッチ,ビル・ジャガー,,,,⚪︎,win,1R TKO 足の負傷によるドクターストップ
numbers_record_0415,個人成績,416,numbers_fighter_077,ミハエル・ボタルニカ,fighter_e9d2feca82,fighter_e9d2feca82,,MAXバウト,max_bout,第5回 1回戦B,第5回 1回戦B,トーナメント,さかえだ,numbers_fighter_041,sakaeda,sakaeda,⚫︎,loss,"3R 判定0-3
一回戦敗退"
numbers_record_0416,個人成績,417,numbers_fighter_077,ミハエル・ボタルニカ,fighter_e9d2feca82,fighter_e9d2feca82,,ターゲット,target,95.0,95,ワンマッチ,おとさわ,numbers_fighter_071,otosawa,otosawa,⚫︎,loss,3R 判定1-2
numbers_record_0417,個人成績,418,numbers_fighter_077,ミハエル・ボタルニカ,fighter_e9d2feca82,fighter_e9d2feca82,,ターゲット,target,102.0,102,ワンマッチ,オーロラデビル,numbers_fighter_067,aurora_devil,aurora_devil,⚫︎,loss,2R 0:59 ダースチョーク
numbers_record_0418,個人成績,419,numbers_fighter_078,サム・ラッシュ,fighter_a850bd04f1,fighter_a850bd04f1,ミドル,ターゲット,target,94.0,94,ワンマッチ,きんとき,numbers_fighter_074,kintoki,kintoki,⚪︎,win,"1R 1:24 KO(左フック)
メジャーデビュー戦"
numbers_record_0419,個人成績,420,numbers_fighter_078,サム・ラッシュ,fighter_a850bd04f1,fighter_a850bd04f1,,ターゲット,target,100.0,100,ワンマッチ,ザモン,numbers_fighter_070,zamon,zamon,⚫︎,loss,1R 2:15 ニンジャチョーク
numbers_record_0420,個人成績,421,numbers_fighter_078,サム・ラッシュ,fighter_a850bd04f1,fighter_a850bd04f1,,ターゲット,target,102.0,102,ワンマッチ,わしかが,numbers_fighter_072,washikaga,washikaga,⚫︎,loss,1R 2:12 V1アームロック
numbers_record_0421,個人成績,422,numbers_fighter_079,かぜの,kazeno,kazeno,ミドル,ターゲット,target,93.0,93,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,"1R 1:28 KO(左ストレート)
メジャーデビュー戦"
numbers_record_0422,個人成績,423,numbers_fighter_079,かぜの,kazeno,kazeno,,ターゲット,target,102.0,102,ワンマッチ,かぜの,numbers_fighter_079,kazeno,kazeno,⚫︎,loss,1R 3:53 ギロチンチョーク
numbers_record_0423,個人成績,424,numbers_fighter_080,こだま,kodama,kodama,ミドル,ターゲット,target,102.0,102,ワンマッチ,かぜの,numbers_fighter_079,kazeno,kazeno,⚪︎,win,"1R 3:53 ギロチンチョーク
メジャーデビュー戦"
numbers_record_0424,個人成績,425,numbers_fighter_081,ラミーロ・コート,,ラミーロ・コート,ミドル,ターゲット,target,101.0,101,ワンマッチ,かべい,numbers_fighter_068,kabei,kabei,⚫︎,loss,"2R 3:29 KO(飛び込みパンチ→パウンド)
メジャーデビュー戦"
numbers_record_0425,個人成績,426,numbers_fighter_082,わく,waku,waku,ライト,ターゲット,target,83.0,83,ワンマッチ,マーブル,,,,⚪︎,win,"1R TKO(マウントパンチ タオル投入)
メジャーデビュー戦"
numbers_record_0426,個人成績,427,numbers_fighter_082,わく,waku,waku,,ターゲット,target,84.0,84,ワンマッチ,かぶと,numbers_fighter_087,kabuto,kabuto,⚪︎,win,2R TKO(マウントパンチ)
numbers_record_0427,個人成績,428,numbers_fighter_082,わく,waku,waku,,ターゲット,target,85.0,85,ワンマッチ,まとりだ,,,,⚪︎,win,2R TKO(パウンド®️)
numbers_record_0428,個人成績,429,numbers_fighter_082,わく,waku,waku,,ターゲット,target,86.0,86,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚪︎,win,3R 判定3-0
numbers_record_0429,個人成績,430,numbers_fighter_082,わく,waku,waku,,MAXバウト,max_bout,第6回 2回戦,第6回 2回戦,トーナメント,ゆめろう,numbers_fighter_062,fighter_4d6356d021,fighter_4d6356d021,⚪︎,win,"3R 2:50 TKO(膝蹴り→パウンド)
準決勝進出"
numbers_record_0430,個人成績,431,numbers_fighter_082,わく,waku,waku,,MAXバウト,max_bout,第6回 準決勝,第6回 準決勝,トーナメント,コルト・アプロー,numbers_fighter_056,colt_apro,colt_apro,⚫︎,loss,"1R 1:57 KO(右フック)
準決勝敗退"
numbers_record_0431,個人成績,432,numbers_fighter_082,わく,waku,waku,,ターゲット,target,89.0,89,タイトル,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚪︎,win,"3R 判定3-0
第9代ターゲットライト級王座戴冠"
numbers_record_0432,個人成績,433,numbers_fighter_082,わく,waku,waku,,ターゲット,target,93.0,93,タイトル,きたむら,numbers_fighter_083,kitamura,kitamura,⚪︎,win,"1R 1:51 KO(膝蹴り→パウンド)
王座初防衛"
numbers_record_0433,個人成績,434,numbers_fighter_082,わく,waku,waku,,ターゲット,target,97.0,97,ワンマッチ,アミュー・エンド・ビラー,numbers_fighter_099,fighter_15a01339a6,fighter_15a01339a6,⚪︎,win,1R 3:05 KO(ミドルキック)
numbers_record_0434,個人成績,435,numbers_fighter_082,わく,waku,waku,,MAXバウト,max_bout,第7回 1回戦B,第7回 1回戦B,トーナメント,ローリングJr,numbers_fighter_003,,jr,⚫︎,loss,"1R 2:17 KO(左ハイ→パウンド)
一回戦敗退"
numbers_record_0435,個人成績,436,numbers_fighter_082,わく,waku,waku,,ターゲット,target,99.0,99,ワンマッチ,バイソンデビル,numbers_fighter_092,fighter_c6720136f7,fighter_c6720136f7,⚪︎,win,1R 2:25 KO(膝蹴り連打)
numbers_record_0436,個人成績,437,numbers_fighter_082,わく,waku,waku,,ターゲット,target,100.0,100,タイトル,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚪︎,win,"3R 判定2-1
2度目の防衛"
numbers_record_0437,個人成績,438,numbers_fighter_082,わく,waku,waku,,MAXバウト,max_bout,SP2,SP2,ワンマッチ,ランダーデビル,numbers_fighter_019,lander_devil,lander_devil,⚫︎,loss,1R 3:00 リアネイキッドチョーク
numbers_record_0438,個人成績,439,numbers_fighter_082,わく,waku,waku,,ターゲット,target,103.0,103,タイトル,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚪︎,win,"2R 2:16 KO(カウンターフック)
3度目の防衛
王座返上、他団体へ移籍を宣言"
numbers_record_0439,個人成績,440,numbers_fighter_083,きたむら,kitamura,kitamura,ライト,ターゲット,target,84.0,84,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚪︎,win,1R KO(左フック)
numbers_record_0440,個人成績,441,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,86.0,86,ワンマッチ,ハリス・オルビック,numbers_fighter_100,harris_orbick,harris_orbick,⚪︎,win,1R 1:01(左ストレート→パウンド®️)
numbers_record_0441,個人成績,442,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,87.0,87,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,3R 判定0-3
numbers_record_0442,個人成績,443,numbers_fighter_083,きたむら,kitamura,kitamura,,MAXバウト,max_bout,第6回 1回戦B,第6回 1回戦B,トーナメント,ブルーワン,numbers_fighter_058,blue_one,blue_one,⚫︎,loss,"1R 終了 TKO(タオル投入)
一回戦敗退"
numbers_record_0443,個人成績,444,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,91.0,91,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚪︎,win,1R 3:49 KO(左フック)
numbers_record_0444,個人成績,445,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,93.0,93,タイトル,わく,numbers_fighter_082,waku,waku,⚪︎,win,"1R 1:51 KO(膝蹴り→パウンド)
王座挑戦失敗"
numbers_record_0445,個人成績,446,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,94.0,94,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚪︎,win,1R 2:36 KO(パウンド)
numbers_record_0446,個人成績,447,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,96.0,96,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚪︎,win,1R 1:54 KO(膝蹴り→パウンド)
numbers_record_0447,個人成績,448,numbers_fighter_083,きたむら,kitamura,kitamura,,MAXバウト,max_bout,第7回 1回戦B,第7回 1回戦B,トーナメント,イスカン・アステ,numbers_fighter_018,fighter_82d519db98,fighter_82d519db98,⚫︎,loss,"3R 2:02 KO(左フック→パウンド)
一回戦敗退"
numbers_record_0448,個人成績,449,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,100.0,100,ワンマッチ,つおし,numbers_fighter_089,tsuoshi,tsuoshi,⚪︎,win,2R 2:15 KO(踏みつけ→サッカーボールキック)
numbers_record_0449,個人成績,450,numbers_fighter_083,きたむら,kitamura,kitamura,,MAXバウト,max_bout,SP2,SP2,ワンマッチ,さんごく,numbers_fighter_022,sangoku,sangoku,⚪︎,win,3R 0:10 KO(左フック→パウンド)
numbers_record_0450,個人成績,451,numbers_fighter_083,きたむら,kitamura,kitamura,,ターゲット,target,102.0,102,ワンマッチ,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚫︎,loss,1R 1:59 ヒールホールド
numbers_record_0451,個人成績,452,numbers_fighter_084,だいな,daina,daina,ライト,ターゲット,target,88.0,88,ワンマッチ,かぶと,numbers_fighter_087,kabuto,kabuto,⚪︎,win,"1R 2:11 TKO(左ストレート→パウンド®️)
メジャーデビュー戦"
numbers_record_0452,個人成績,453,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,89.0,89,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚫︎,loss,1R 3:17 TKO(パウンド®️)
numbers_record_0453,個人成績,454,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,92.0,92,ワンマッチ,レーサー・ガルシア,numbers_fighter_091,fighter_0de6ecf382,fighter_0de6ecf382,⚪︎,win,2R 2:47 KO(左ハイ→パウンド)
numbers_record_0454,個人成績,455,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,94.0,94,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,1R 2:36 KO(パウンド)
numbers_record_0455,個人成績,456,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,96.0,96,ワンマッチ,つおし,numbers_fighter_089,tsuoshi,tsuoshi,⚪︎,win,1R 1:55 KO(左ハイ)
numbers_record_0456,個人成績,457,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,97.0,97,ワンマッチ,エメラルド・バンキー,numbers_fighter_094,fighter_ca8f747620,fighter_ca8f747620,⚪︎,win,1R 1:33 KO(膝蹴り→パウンド)
numbers_record_0457,個人成績,458,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,98.0,98,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚪︎,win,"3R 判定2-1
第7回MAXバウトライト級出場者争奪マッチ
トーナメント進出決定"
numbers_record_0458,個人成績,459,numbers_fighter_084,だいな,daina,daina,,MAXバウト,max_bout,第7回 1回戦A,第7回 1回戦A,トーナメント,コルト・アプロー,numbers_fighter_056,colt_apro,colt_apro,⚫︎,loss,"1R 3:18 KO(パウンド)
一回戦敗退"
numbers_record_0459,個人成績,460,numbers_fighter_084,だいな,daina,daina,,ターゲット,target,100.0,100,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚫︎,loss,1R 1:20 KO(左フック)
numbers_record_0460,個人成績,461,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,ライト,ターゲット,target,92.0,92,ワンマッチ,かぶと,numbers_fighter_087,kabuto,kabuto,⚪︎,win,"1R 1:32 リアネイキッドチョーク
メジャーデビュー戦"
numbers_record_0461,個人成績,462,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,94.0,94,ワンマッチ,つおし,numbers_fighter_089,tsuoshi,tsuoshi,⚪︎,win,1R 1:16 KO(左フック→膝蹴り→パウンド)
numbers_record_0462,個人成績,463,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,95.0,95,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚪︎,win,1R 1:53 腕ひしぎ十字固め
numbers_record_0463,個人成績,464,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,97.0,97,ワンマッチ,ハリス・オルビック,numbers_fighter_100,harris_orbick,harris_orbick,⚪︎,win,3R 2:52 腕ひしぎ十字固め
numbers_record_0464,個人成績,465,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,MAXバウト,max_bout,第7回 1回戦A,第7回 1回戦A,トーナメント,ステシエン・チェット,numbers_fighter_057,fighter_30b7a4a468,fighter_30b7a4a468,⚪︎,win,"3R 判定3-0
二回戦進出"
numbers_record_0465,個人成績,466,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,MAXバウト,max_bout,第7回 2回戦A,第7回 2回戦A,トーナメント,ランダーデビル,numbers_fighter_019,lander_devil,lander_devil,⚫︎,loss,"2R 2:49 アームバー
二回戦敗退"
numbers_record_0466,個人成績,467,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,100.0,100,タイトル,わく,numbers_fighter_082,waku,waku,⚫︎,loss,"3R 判定1-2
王座挑戦失敗"
numbers_record_0467,個人成績,468,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,MAXバウト,max_bout,SP2,SP2,ワンマッチ,コルト・アプロー,numbers_fighter_056,colt_apro,colt_apro,⚪︎,win,1R 3:56 KO(パウンド)
numbers_record_0468,個人成績,469,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,102.0,102,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚪︎,win,1R 1:59 ヒールホールド
numbers_record_0469,個人成績,470,numbers_fighter_085,つくりはら,tsukurihara,tsukurihara,,ターゲット,target,103.0,103,タイトル,わく,numbers_fighter_082,waku,waku,⚫︎,loss,"2R 2:16 KO(カウンターフック)
王座挑戦失敗"
numbers_record_0470,個人成績,471,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,ライト,ターゲット,target,84.0,84,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,2R 判定1-2
numbers_record_0471,個人成績,472,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,86.0,86,ワンマッチ,わく,numbers_fighter_082,waku,waku,⚫︎,loss,3R 判定0-3
numbers_record_0472,個人成績,473,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,88.0,88,ワンマッチ,ハリス・オルビック,numbers_fighter_100,harris_orbick,harris_orbick,⚪︎,win,3R 0:25 KO(左フック)
numbers_record_0473,個人成績,474,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,MAXバウト,max_bout,第6回 1回戦B,第6回 1回戦B,トーナメント,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,3R 判定1-2
numbers_record_0474,個人成績,475,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,91.0,91,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,1R 3:49 KO(左フック)
numbers_record_0475,個人成績,476,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,93.0,93,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚪︎,win,2R 2:15 KO(三日月蹴り→パウンド)
numbers_record_0476,個人成績,477,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,95.0,95,ワンマッチ,センサー・ファッジ,numbers_fighter_095,fighter_c333ddf234,fighter_c333ddf234,⚪︎,win,2R 2:44 KO(サッカーボールキック)
numbers_record_0477,個人成績,478,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,98.0,98,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚪︎,win,2R 2:08 KO(パウンド)
numbers_record_0478,個人成績,479,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,MAXバウト,max_bout,第7回 1回戦B,第7回 1回戦B,トーナメント,マルコ・フレイザー,numbers_fighter_059,marco_fraser,marco_fraser,⚫︎,loss,"2R 3:16 KO(パウンド)
一回戦敗退"
numbers_record_0479,個人成績,480,numbers_fighter_086,ワインセル,fighter_cdb8d47163,fighter_cdb8d47163,,ターゲット,target,100.0,100,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚪︎,win,1R 1:20 KO(左フック)
numbers_record_0480,個人成績,481,numbers_fighter_087,かぶと,kabuto,kabuto,ライト,ターゲット,target,84.0,84,ワンマッチ,わく,numbers_fighter_082,waku,waku,⚫︎,loss,2R TKO(マウントパンチ)
numbers_record_0481,個人成績,482,numbers_fighter_087,かぶと,kabuto,kabuto,,ターゲット,target,92.0,92,ワンマッチ,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚫︎,loss,1R 1:32 リアネイキッドチョーク
numbers_record_0482,個人成績,483,numbers_fighter_087,かぶと,kabuto,kabuto,,ターゲット,target,101.0,101,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚫︎,loss,3R 2:11 KO(パウンド)
numbers_record_0483,個人成績,484,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,ライト,ターゲット,target,84.0,84,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,1R KO(左フック)
numbers_record_0484,個人成績,485,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,86.0,86,ワンマッチ,エメラルド・バンキー,numbers_fighter_094,fighter_ca8f747620,fighter_ca8f747620,⚪︎,win,2R 3:51 TKO(左フック→パウンド®️)
numbers_record_0485,個人成績,486,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,87.0,87,ワンマッチ,センサー・ファッジ,numbers_fighter_095,fighter_c333ddf234,fighter_c333ddf234,⚫︎,loss,1R 1:15(腕ひしぎ十字固め)
numbers_record_0486,個人成績,487,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,89.0,89,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚪︎,win,1R 3:17 TKO(パウンド®️)
