candidate_id,video_id,video_title,source_id,source_type,source_ref_id,source_title,source_url,mention_types,matched_texts,content_preview,confidence,notes
video-source-0026,youtube_gehfaqj8kr8,マウンテン・ヒーローズNo.32見どころ解説！！【概要欄重要】,youtube_description:youtube_gehfaqj8kr8,youtube_description,youtube_gehfaqj8kr8,マウンテン・ヒーローズNo.32見どころ解説！！【概要欄重要】,https://www.youtube.com/watch?v=GeHFAqj8Kr8,matchup:1 | result:1,マウンテン・ヒーローズNo.32対戦カード | ☆ライト級ワンマッチ（ノンタイトル）,【告知①】 『アラカク（仮）』 【日程】2024年5月25日（土） 【会場】新宿バティオス 【開場】18時45分 【開演】19時00分 【料金】前売り予約1500円／当日2000円 【出演】アラカクファミリー チケット予約⬇️ https://t.co/81dNVAPDO5 みんなで試合観ると全然違います❗️ あとは勇気だけ🔥 【告知②】 ⬇️この大会は5月7日（火）20時からこのチャンネルで観戦配信します👀 是非とも🙇‍♂️ マウンテン・ヒーローズNo.32対戦カード ☆ラ...,high,YouTube description source document is available for this video.
video-source-0027,youtube_jzzlbf7zqqu,マウンテン・ヒーローズNo.30の見どころ！！【概要欄を見ながらどうぞ】,youtube_description:youtube_jzzlbf7zqqu,youtube_description,youtube_jzzlbf7zqqu,マウンテン・ヒーローズNo.30の見どころ！！【概要欄を見ながらどうぞ】,https://www.youtube.com/watch?v=JzzLBF7ZqQU,matchup:1 | result:1 | youtube_url:1,マウンテン・ヒーローズNo.30対戦カード！ | https://youtu.be/_EaoVcuIsVg?si=qiHT3epSFuwJ-HZ0 | ☆ライト級タイトルマッチ,マウンテン・ヒーローズNo.30対戦カード！ （メインカード以外の見どころ） ☆ライト級ワンマッチ 🟥バンドルフ・ガルブンタ30歳 180cm ミッションズ【4勝4敗】 🆚 🟦ローリングジュニア 27歳 186cm チームハーツ 【1勝2敗】 ☆ライト級ワンマッチ 🟥ムラト・クツワ 30歳 176cm KBMトップチーム 【1勝0敗】 🆚 🟦ダブド・ガブリシャン 26歳 175cm ブラックタワー 【1勝0敗】 ☆ライト級ワンマッチ 🟥キマイラ25歳 170cm チームボイス【4...,high,YouTube description source document is available for this video.
video-source-0028,youtube_jijmeqchrw4,マウンテン・ヒーローズNo.29の見どころ！！【絶対概要欄見てね】,youtube_description:youtube_jijmeqchrw4,youtube_description,youtube_jijmeqchrw4,マウンテン・ヒーローズNo.29の見どころ！！【絶対概要欄見てね】,https://www.youtube.com/watch?v=JIjmEqcHrw4,matchup:1,マウンテン・ヒーローズNo.29対戦カード,🚨動画内と年齢が違います⚠️ ⬇️の情報が正しいです‼️ マウンテン・ヒーローズNo.29対戦カード ☆ライト級ワンマッチ 🟥ローリングジュニア 27歳 186cm チームハーツ 【0勝2敗】 🆚 🟦かわかみ 32歳 178cm 日本柔術協会 【0勝1敗】 ☆ライト級ワンマッチ 🟥ヨルセン・バクダリア 27歳170cm ユーリンジム 【0勝1敗】 🆚 🟦 ダブド・ガブリシャン 26歳 175cm ブラックタワー 【メジャーデビュー戦】 ☆ライト級ワンマッチ 🟥ジョン・バレー 38...,high,YouTube description source document is available for this video.
video-source-0029,youtube_gmcs_m19ofq,マウンテン・ヒーローズNo.28&ターゲットNo.91&エンペラーNo.112合同大会の見どころなど！！【試合動画は23日（日）のお昼頃に】,youtube_description:youtube_gmcs_m19ofq,youtube_description,youtube_gmcs_m19ofq,マウンテン・ヒーローズNo.28&ターゲットNo.91&エンペラーNo.112合同大会の見どころなど！！【試合動画は23日（日）のお昼頃に】,https://www.youtube.com/watch?v=gmcs-M19OFQ,event:3 | matchup:1 | result:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 &エンペラーNo.112合同大会 | 【対戦カード+選手情報⬇️】 | 🔥ターゲットNo.91🔥 | 🔥エンペラーNo.112🔥 | ☆ライト級タイトルマッチ,マウンテン・ヒーローズNo.28 & ターゲットNo.91 &エンペラーNo.112合同大会 試合動画は23日（日）のお昼頃にあがります！！ 【対戦カード+選手情報⬇️】 🔥マウンテン・ヒーローズ🔥 ☆ライト級ワンマッチ 🟥キマイラ 24歳 170cm チームボイス 【3勝3敗】 🆚 🟦かわかみ 31歳 178cm 日本柔術協会 【メジャーデビュー戦】 元アルバトロスライト級王者 🔥マウンテン・ヒーローズ🔥 ☆ライト級ワンマッチ 🟥くわしお 29歳 172cm カイザーファイ...,high,YouTube description source document is available for this video.
video-source-0030,youtube_r6jsisqetvg,ターゲットNo.95の見どころ解説！！【概要欄重要】,youtube_description:youtube_r6jsisqetvg,youtube_description,youtube_r6jsisqetvg,ターゲットNo.95の見どころ解説！！【概要欄重要】,https://www.youtube.com/watch?v=r6JSisqeTVg,matchup:1,ターゲットNo.95対戦カード,【告知①】 『アラカク（仮）』 【日程】2024年5月25日（土） 【会場】新宿バティオス 【開場】18時45分 【開演】19時00分 【料金】前売り予約1500円／当日2000円 【出演】アラカクファミリー チケット予約⬇️ https://t.co/81dNVAPDO5 みんなで試合観ると全然違います❗️ あとは勇気だけ🔥 【告知②】 ⬇️この大会は5月7日（火）20時からこのチャンネルで観戦配信します👀 是非とも🙇‍♂️ ターゲットNo.95対戦カード ☆ミドル級ワンマ...,high,YouTube description source document is available for this video.
video-source-0031,youtube_rf00mmmm8m0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,youtube_description:youtube_rf00mmmm8m0,youtube_description,youtube_rf00mmmm8m0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,https://www.youtube.com/watch?v=rf00mMmM8M0,matchup:1 | result:1 | youtube_url:1,ターゲットNo.93対戦カード | https://youtu.be/_EaoVcuIsVg?si=qiHT3epSFuwJ-HZ0 | ☆ライト級タイトルマッチ,ターゲットNo.93対戦カード （メインカード以外の見どころ） ☆ライト級ワンマッチ 🟥かぶと 35歳 163cm ターゲットプロジェクトチーム 【11勝11敗】 B1ライト級王者（マイナー団体です） 🆚 🟦つくりはら 24歳 174cm バトン柔術 【メジャーデビュー戦】 元ジャパンファイトライト級王者 ☆ライト級ワンマッチ 🟥きょうない 25歳 167cm せみおかトレーニング 【メジャーデビュー戦】 現ネオマーキーズライト級王者 🆚 🟦つおし 33歳170cmチームドタ...,high,YouTube description source document is available for this video.
video-source-0032,youtube_r8kxhrjjwgi,ターゲットNo.92の見どころ！！【概要欄を絶対見て】,youtube_description:youtube_r8kxhrjjwgi,youtube_description,youtube_r8kxhrjjwgi,ターゲットNo.92の見どころ！！【概要欄を絶対見て】,https://www.youtube.com/watch?v=R8KxHrJjWgI,event:2 | matchup:1 | youtube_url:3,ターゲットNo.92をこのチャンネルで生配信します。 | 🔥ターゲットNo.92対戦カード🔥 | ☆2023年3月25日のアラカクライブ⬇️ | https://youtu.be/_E5o8_BBFbQ | https://youtu.be/U6b6DrSe9d0,ターゲットNo.92をこのチャンネルで生配信します。 5月13日（土）19時ごろに配信スタート予定！！ 🔥ターゲットNo.92対戦カード🔥 ☆ライト級ワンマッチ 🟥スペイラ 48歳 173cm RFチームスペイラ 【1勝2敗】 🆚 🟦ろっこう 24歳 168cm はっとり道場 【メジャーデビュー戦】 ☆ライト級ワンマッチ 🟥ハリス・オルビック 39歳 175cm チームリクター 【26勝16敗】 🆚 🟦センサー・ファッジ 30歳 174cm チームフラッシュ 【3勝1敗】 ☆...,high,YouTube description source document is available for this video.
video-source-0033,youtube_ygdml5_nuhe,ターゲットNo.92&エンペラーNo.113の全KO一本集【全試合FINISH記念】,youtube_description:youtube_ygdml5_nuhe,youtube_description,youtube_ygdml5_nuhe,ターゲットNo.92&エンペラーNo.113の全KO一本集【全試合FINISH記念】,https://www.youtube.com/watch?v=YGdML5_nUHE,event:1 | matchup:2,ターゲットNo.92、エンペラーNo.113全試合FINISHとゆうことで特別にまとめました！！ | 🔥ターゲットNo.92対戦カード🔥 | 🔥エンペラーNo.113対戦カード🔥,ターゲットNo.92、エンペラーNo.113全試合FINISHとゆうことで特別にまとめました！！ 🔥ターゲットNo.92対戦カード🔥 ☆ライト級ワンマッチ 🟥スペイラ 48歳 173cm RFチームスペイラ 【1勝2敗】 🆚 🟦ろっこう 24歳 168cm はっとり道場 【メジャーデビュー戦】 ☆ライト級ワンマッチ 🟥だいな 22歳 177cm ターゲットPJしんたくチーム 【1勝1敗】 🆚 🟦レーサー・ガルシア 18歳 178cm セイバーズ 【デビュー戦】 ☆ライト級ワン...,high,YouTube description source document is available for this video.
video-source-0034,youtube_tv_q8xyq_x8,コルト・アプローのメジャー全試合を振り返ってみた！！！,youtube_description:youtube_tv_q8xyq_x8,youtube_description,youtube_tv_q8xyq_x8,コルト・アプローのメジャー全試合を振り返ってみた！！！,https://www.youtube.com/watch?v=TV-q8XYq_x8,event:7 | note_url:1 | youtube_url:9,第６回MAXバウトライト級トーナメント一回戦ダイジェスト⬇️ | https://youtu.be/n4zERmRpPsE | 第６回MAXバウトライト級トーナメント二回戦ダイジェスト⬇️ | https://youtu.be/pwkcFTX4lTA | 第６回MAXバウトライト級トーナメントFINALダイジェスト⬇️,大会ダイジェスト&コルト・アプローの試合です。 第６回MAXバウトライト級トーナメント一回戦ダイジェスト⬇️ https://youtu.be/n4zERmRpPsE 第６回MAXバウトライト級トーナメント二回戦ダイジェスト⬇️ https://youtu.be/pwkcFTX4lTA 第６回MAXバウトライト級トーナメントFINALダイジェスト⬇️ https://youtu.be/UbJZUlNPoaE 第６回MAXバウトライト級トーナメント一回戦 コルト・アプロー🆚セン...,high,YouTube description source document is available for this video.
video-source-0035,youtube_wmx6ol3da_q,エンペラーNo.113の見どころ！！【概要欄見てね】,youtube_description:youtube_wmx6ol3da_q,youtube_description,youtube_wmx6ol3da_q,エンペラーNo.113の見どころ！！【概要欄見てね】,https://www.youtube.com/watch?v=wmX6Ol3da-Q,matchup:1 | youtube_url:2,エンペラーNo.113対戦カード | https://youtu.be/lp2BtuxgJiY | https://youtu.be/41MoU0PvO8w,エンペラーNo.113対戦カード ☆ミドル級ワンマッチ 🟥レイ・ガシーオ 34歳 186cm サイクロンジム 【2勝2敗】 🆚 🟦ダートソン 23歳 182cm チーム・ボイス 【0勝2敗】 ☆ライト級ワンマッチ 🟥さくらい 35歳 180cm VKデリンジャー 【8勝7敗】 🆚 🟦クレイエル・アビソカ 26歳 174cm テスジム 【メジャーデビュー戦】 ☆ライト級ワンマッチ 🟥ゆめろう 28歳 173cm ゴッサブジャパン 【5勝2敗】 🆚 🟦ステシエン・チェット 22歳...,high,YouTube description source document is available for this video.
video-source-0036,youtube_bzjeda8zhbm,エンペラーNo.110の見どころ,youtube_description:youtube_bzjeda8zhbm,youtube_description,youtube_bzjeda8zhbm,エンペラーNo.110の見どころ,https://www.youtube.com/watch?v=bzjeDA8zHBM,matchup:1 | note_url:1 | youtube_url:2,🟦エンペラーNo.110対戦カード | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,🟦エンペラーNo.110対戦カード ☆ミドル級ワンマッチ ダートソン 22歳 182cm チーム・ボイス 【0勝1敗】 🆚 レイ・ガシーオ 33歳 186cm サイクロンジム 【1勝2敗】 ☆ミドル級ワンマッチ ブレード・アロー 30歳 190cm キンプロ 【メジャー初参戦】 🆚 パリド・アーディン 26歳 185cm フリー 【0勝1敗】 ☆ミドル級ワンマッチ ダイス・ヴォルケード 31歳 190cm ＫＢMトップチーム 【1勝1敗】 🆚 ヴァン・ブルックス 26歳 19...,high,YouTube description source document is available for this video.
video-source-0037,youtube_cpov8qao8tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,youtube_description:youtube_cpov8qao8tg,youtube_description,youtube_cpov8qao8tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,https://www.youtube.com/watch?v=cpov8qAO8Tg,event:4 | matchup:1 | result:1 | youtube_url:4,今回の対戦カード⬇️ | マウンテン・ヒーローズNo.38 | ☆M・Hミドル級タイトルマッチ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13,アラカク試合だけライブです。 アラカクの説明はありません。 今回の対戦カード⬇️ マウンテン・ヒーローズNo.38 ☆M・Hミドル級タイトルマッチ 🟥ゼット35歳 188cm RFチームクリスタル【12勝6敗】 🆚 🟦らんちゃーすがや30歳 185cm コミックファイト倶楽部【7勝2敗】 ☆ミドル級ワンマッチ 🟥ラドフ 31歳 183cm チームカーリン 【2勝0敗】 🆚 🟦オーシューワイルド27歳 184cm チームオーシュー【2勝0敗】 ☆ミドル級ワンマッチ 🟥ローリング...,high,YouTube description source document is available for this video.
